ID,aqi
348390,59.49050830931592
348391,59.49050830931592
348392,59.49050830931592
348393,115.53058000973562
348394,59.49050830931592
348395,115.53058000973562
348396,59.49050830931592
348397,59.49050830931592
348398,59.49050830931592
348399,115.53058000973562
348400,115.53058000973562
348401,59.49050830931592
348402,115.53058000973562
348403,115.53058000973562
348404,115.53058000973562
348405,115.53058000973562
348406,115.53058000973562
348407,115.53058000973562
348408,115.53058000973562
348409,51.11857969086363
348410,103.80811310651728
348411,103.80811310651728
348412,103.80811310651728
348413,103.80811310651728
348414,103.80811310651728
348415,51.11857969086363
348416,51.11857969086363
348417,51.11857969086363
348418,51.11857969086363
348419,51.11857969086363
348420,51.11857969086363
348421,103.80811310651728
348422,103.80811310651728
348423,103.80811310651728
348424,103.80811310651728
348425,103.80811310651728
348426,103.80811310651728
348427,51.11857969086363
348428,58.65637798489156
348429,58.65637798489156
348430,58.65637798489156
348431,115.89130509521368
348432,115.89130509521368
348433,115.89130509521368
348434,115.89130509521368
348435,115.89130509521368
348436,58.65637798489156
348437,58.65637798489156
348438,58.65637798489156
348439,58.65637798489156
348440,115.89130509521368
348441,115.89130509521368
348442,58.65637798489156
348443,115.89130509521368
348444,115.89130509521368
348445,115.89130509521368
348446,115.89130509521368
348447,95.83778973584818
348448,95.83778973584818
348449,95.83778973584818
348450,95.83778973584818
348451,133.83472524415055
348452,133.83472524415055
348453,133.83472524415055
348454,133.83472524415055
348455,133.83472524415055
348456,95.83778973584818
348457,95.83778973584818
348458,95.83778973584818
348459,133.83472524415055
348460,133.83472524415055
348461,133.83472524415055
348462,133.83472524415055
348463,133.83472524415055
348464,133.83472524415055
348465,95.83778973584818
348466,132.9661131689552
348467,132.9661131689552
348468,147.19074380872615
348469,147.19074380872615
348470,147.19074380872615
348471,147.19074380872615
348472,132.9661131689552
348473,132.9661131689552
348474,147.19074380872615
348475,147.19074380872615
348476,147.19074380872615
348477,132.9661131689552
348478,147.19074380872615
348479,169.14299653840072
348480,177.22852390808941
348481,177.22852390808941
348482,177.22852390808941
348483,177.22852390808941
348484,169.14299653840072
348485,177.22852390808941
348486,169.14299653840072
348487,169.14299653840072
348488,169.14299653840072
348489,169.14299653840072
348490,169.14299653840072
348491,169.14299653840072
348492,177.37644594242562
348493,189.7914086883721
348494,177.37644594242562
348495,177.37644594242562
348496,177.37644594242562
348497,177.37644594242562
348498,177.37644594242562
348499,177.37644594242562
348500,177.37644594242562
348501,177.37644594242562
348502,189.7914086883721
348503,189.7914086883721
348504,177.37644594242562
348505,177.37644594242562
348506,189.7914086883721
348507,189.7914086883721
348508,189.7914086883721
348509,189.7914086883721
348510,189.7914086883721
348511,181.41100895531594
348512,170.56955982111518
348513,181.41100895531594
348514,170.56955982111518
348515,170.56955982111518
348516,170.56955982111518
348517,170.56955982111518
348518,170.56955982111518
348519,181.41100895531594
348520,170.56955982111518
348521,170.56955982111518
348522,181.41100895531594
348523,181.41100895531594
348524,181.41100895531594
348525,170.56955982111518
348526,170.56955982111518
348527,181.41100895531594
348528,170.56955982111518
348529,181.41100895531594
348530,165.54742522411885
348531,183.96374565031817
348532,185.03208227278574
348533,165.19020092647102
348534,185.22395533595574
348535,185.4255687285274
348536,185.3967789320207
348537,185.85019580898245
348538,167.91732674485434
348539,168.70644647745712
348540,170.5179616143556
348541,189.5931076710378
348542,175.8031876701616
348543,177.02430478722815
348544,191.90786509214468
348545,176.72731587655616
348546,174.48993907829552
348547,174.67797537590207
348548,181.85715083342757
348549,184.64873743673573
348550,189.95304602177126
348551,184.64873743673573
348552,184.64873743673573
348553,184.64873743673573
348554,184.64873743673573
348555,184.64873743673573
348556,184.64873743673573
348557,189.95304602177126
348558,184.64873743673573
348559,184.64873743673573
348560,189.95304602177126
348561,189.95304602177126
348562,189.95304602177126
348563,189.95304602177126
348564,189.95304602177126
348565,184.64873743673573
348566,184.64873743673573
348567,189.95304602177126
348568,175.07722529849906
348569,175.07722529849906
348570,175.07722529849906
348571,175.07722529849906
348572,175.07722529849906
348573,175.07722529849906
348574,175.07722529849906
348575,175.07722529849906
348576,192.52276066177052
348577,175.07722529849906
348578,192.52276066177052
348579,192.52276066177052
348580,192.52276066177052
348581,192.52276066177052
348582,175.07722529849906
348583,175.07722529849906
348584,192.52276066177052
348585,192.52276066177052
348586,192.52276066177052
348587,156.80886472504326
348588,156.80886472504326
348589,181.01976099411905
348590,156.80886472504326
348591,181.01976099411905
348592,181.01976099411905
348593,181.01976099411905
348594,156.80886472504326
348595,181.01976099411905
348596,181.01976099411905
348597,156.80886472504326
348598,181.01976099411905
348599,156.80886472504326
348600,156.80886472504326
348601,156.80886472504326
348602,156.80886472504326
348603,156.80886472504326
348604,156.80886472504326
348605,181.01976099411905
348606,143.93073643692216
348607,143.93073643692216
348608,143.93073643692216
348609,143.93073643692216
348610,163.94703703659624
348611,163.94703703659624
348612,143.93073643692216
348613,143.93073643692216
348614,143.93073643692216
348615,143.93073643692216
348616,163.94703703659624
348617,163.94703703659624
348618,163.94703703659624
348619,163.94703703659624
348620,143.93073643692216
348621,163.94703703659624
348622,143.93073643692216
348623,143.93073643692216
348624,163.94703703659624
348625,136.76822524303861
348626,159.88881354596833
348627,159.88881354596833
348628,136.76822524303861
348629,159.88881354596833
348630,159.88881354596833
348631,136.76822524303861
348632,136.76822524303861
348633,136.76822524303861
348634,136.76822524303861
348635,136.76822524303861
348636,159.88881354596833
348637,136.76822524303861
348638,159.88881354596833
348639,159.88881354596833
348640,136.76822524303861
348641,136.76822524303861
348642,159.88881354596833
348643,136.76822524303861
348644,144.8019213541988
348645,169.85888753747335
348646,169.85888753747335
348647,169.85888753747335
348648,169.85888753747335
348649,169.85888753747335
348650,169.85888753747335
348651,144.8019213541988
348652,169.85888753747335
348653,169.85888753747335
348654,144.8019213541988
348655,144.8019213541988
348656,144.8019213541988
348657,144.8019213541988
348658,144.8019213541988
348659,144.8019213541988
348660,144.8019213541988
348661,144.8019213541988
348662,144.8019213541988
348663,125.79449346491754
348664,125.79449346491754
348665,125.79449346491754
348666,125.79449346491754
348667,145.78944242388144
348668,145.78944242388144
348669,145.78944242388144
348670,145.78944242388144
348671,145.78944242388144
348672,145.78944242388144
348673,145.78944242388144
348674,145.78944242388144
348675,125.79449346491754
348676,125.79449346491754
348677,125.79449346491754
348678,125.79449346491754
348679,125.79449346491754
348680,125.79449346491754
348681,125.79449346491754
348682,170.04024200217913
348683,170.04024200217913
348684,138.35909427779836
348685,138.35909427779836
348686,138.35909427779836
348687,170.04024200217913
348688,170.04024200217913
348689,138.35909427779836
348690,170.04024200217913
348691,170.04024200217913
348692,138.35909427779836
348693,138.35909427779836
348694,138.35909427779836
348695,138.35909427779836
348696,138.35909427779836
348697,138.35909427779836
348698,138.35909427779836
348699,170.04024200217913
348700,170.04024200217913
348701,188.17838717018566
348702,188.17838717018566
348703,188.17838717018566
348704,188.17838717018566
348705,188.17838717018566
348706,188.17838717018566
348707,188.17838717018566
348708,188.17838717018566
348709,149.90557920097595
348710,149.90557920097595
348711,149.90557920097595
348712,149.90557920097595
348713,149.90557920097595
348714,149.90557920097595
348715,149.90557920097595
348716,149.90557920097595
348717,149.90557920097595
348718,149.90557920097595
348719,149.90557920097595
348720,175.52145233820914
348721,203.61161454333907
348722,203.61161454333907
348723,175.52145233820914
348724,203.61161454333907
348725,175.52145233820914
348726,203.61161454333907
348727,175.52145233820914
348728,175.52145233820914
348729,203.61161454333907
348730,175.52145233820914
348731,175.52145233820914
348732,175.52145233820914
348733,175.52145233820914
348734,175.52145233820914
348735,203.61161454333907
348736,203.61161454333907
348737,203.61161454333907
348738,175.52145233820914
348739,173.7701043097196
348740,173.7701043097196
348741,173.7701043097196
348742,173.7701043097196
348743,173.7701043097196
348744,181.09538365466588
348745,181.09538365466588
348746,173.7701043097196
348747,173.7701043097196
348748,173.7701043097196
348749,173.7701043097196
348750,173.7701043097196
348751,181.09538365466588
348752,181.09538365466588
348753,181.09538365466588
348754,181.09538365466588
348755,181.09538365466588
348756,181.09538365466588
348757,173.7701043097196
348758,173.77164208027332
348759,173.77164208027332
348760,163.38083386041893
348761,163.38083386041893
348762,173.77164208027332
348763,173.77164208027332
348764,173.77164208027332
348765,173.77164208027332
348766,163.38083386041893
348767,163.38083386041893
348768,163.38083386041893
348769,173.77164208027332
348770,173.77164208027332
348771,173.77164208027332
348772,173.77164208027332
348773,163.38083386041893
348774,163.38083386041893
348775,173.77164208027332
348776,163.38083386041893
348777,134.48944351150448
348778,161.22639529776558
348779,134.48944351150448
348780,161.22639529776558
348781,134.48944351150448
348782,134.48944351150448
348783,134.48944351150448
348784,134.48944351150448
348785,134.48944351150448
348786,161.22639529776558
348787,161.22639529776558
348788,161.22639529776558
348789,161.22639529776558
348790,161.22639529776558
348791,161.22639529776558
348792,161.22639529776558
348793,161.22639529776558
348794,161.22639529776558
348795,134.48944351150448
348796,98.55423572051384
348797,98.55423572051384
348798,98.55423572051384
348799,140.91533351022505
348800,98.55423572051384
348801,140.91533351022505
348802,140.91533351022505
348803,98.55423572051384
348804,140.91533351022505
348805,98.55423572051384
348806,98.55423572051384
348807,140.91533351022505
348808,140.91533351022505
348809,98.55423572051384
348810,140.91533351022505
348811,140.91533351022505
348812,140.91533351022505
348813,140.91533351022505
348814,140.91533351022505
348815,143.24103931056325
348816,87.70083256269426
348817,87.70083256269426
348818,87.70083256269426
348819,143.24103931056325
348820,143.24103931056325
348821,143.24103931056325
348822,143.24103931056325
348823,143.24103931056325
348824,143.24103931056325
348825,143.24103931056325
348826,143.24103931056325
348827,143.24103931056325
348828,87.70083256269426
348829,87.70083256269426
348830,87.70083256269426
348831,87.70083256269426
348832,87.70083256269426
348833,143.24103931056325
348834,143.8292086276615
348835,143.8292086276615
348836,143.8292086276615
348837,143.8292086276615
348838,143.8292086276615
348839,143.8292086276615
348840,143.8292086276615
348841,143.8292086276615
348842,143.8292086276615
348843,65.84673565424609
348844,143.8292086276615
348845,65.84673565424609
348846,65.84673565424609
348847,65.84673565424609
348848,65.84673565424609
348849,65.84673565424609
348850,65.84673565424609
348851,65.84673565424609
348852,143.8292086276615
348853,134.11714361734667
348854,134.11714361734667
348855,134.11714361734667
348856,63.567180729154714
348857,134.11714361734667
348858,63.567180729154714
348859,63.567180729154714
348860,134.11714361734667
348861,63.567180729154714
348862,63.567180729154714
348863,63.567180729154714
348864,63.567180729154714
348865,134.11714361734667
348866,134.11714361734667
348867,134.11714361734667
348868,134.11714361734667
348869,134.11714361734667
348870,63.567180729154714
348871,134.11714361734667
348872,143.40593705252272
348873,71.33455988962511
348874,71.33455988962511
348875,71.33455988962511
348876,71.33455988962511
348877,143.40593705252272
348878,143.40593705252272
348879,71.33455988962511
348880,143.40593705252272
348881,143.40593705252272
348882,143.40593705252272
348883,143.40593705252272
348884,143.40593705252272
348885,143.40593705252272
348886,143.40593705252272
348887,71.33455988962511
348888,71.33455988962511
348889,71.33455988962511
348890,143.40593705252272
348891,151.06062259068952
348892,153.3172236317852
348893,88.37876989438598
348894,155.8033480434013
348895,159.84104011745498
348896,160.66540763623144
348897,95.96140498437036
348898,161.27187332535246
348899,162.10098386312515
348900,100.21467280083142
348901,165.76259485379157
348902,102.42288761124065
348903,102.99866498476753
348904,104.01893866693061
348905,176.54327713787166
348906,111.19982851505371
348907,181.23793554688703
348908,182.08551980567907
348909,122.37937491853468
348910,134.4991775247386
348911,182.44030360004936
348912,182.44030360004936
348913,182.44030360004936
348914,182.44030360004936
348915,182.44030360004936
348916,182.44030360004936
348917,182.44030360004936
348918,182.44030360004936
348919,182.44030360004936
348920,134.4991775247386
348921,134.4991775247386
348922,134.4991775247386
348923,134.4991775247386
348924,134.4991775247386
348925,134.4991775247386
348926,182.44030360004936
348927,134.4991775247386
348928,182.44030360004936
348929,204.08284417944844
348930,172.2296237537668
348931,204.08284417944844
348932,204.08284417944844
348933,204.08284417944844
348934,204.08284417944844
348935,204.08284417944844
348936,204.08284417944844
348937,204.08284417944844
348938,172.2296237537668
348939,204.08284417944844
348940,172.2296237537668
348941,172.2296237537668
348942,172.2296237537668
348943,204.08284417944844
348944,204.08284417944844
348945,172.2296237537668
348946,172.2296237537668
348947,172.2296237537668
348948,200.04678823320967
348949,200.04678823320967
348950,200.04678823320967
348951,200.04678823320967
348952,224.2021487395733
348953,200.04678823320967
348954,200.04678823320967
348955,200.04678823320967
348956,224.2021487395733
348957,224.2021487395733
348958,224.2021487395733
348959,224.2021487395733
348960,224.2021487395733
348961,224.2021487395733
348962,224.2021487395733
348963,224.2021487395733
348964,224.2021487395733
348965,200.04678823320967
348966,224.2021487395733
348967,194.021973120165
348968,211.85654848709666
348969,211.85654848709666
348970,194.021973120165
348971,194.021973120165
348972,194.021973120165
348973,211.85654848709666
348974,211.85654848709666
348975,211.85654848709666
348976,211.85654848709666
348977,194.021973120165
348978,211.85654848709666
348979,211.85654848709666
348980,211.85654848709666
348981,194.021973120165
348982,211.85654848709666
348983,194.021973120165
348984,211.85654848709666
348985,194.021973120165
348986,178.78991755677086
348987,159.96473383759422
348988,159.96473383759422
348989,159.96473383759422
348990,159.96473383759422
348991,159.96473383759422
348992,159.96473383759422
348993,159.96473383759422
348994,159.96473383759422
348995,159.96473383759422
348996,178.78991755677086
348997,178.78991755677086
348998,178.78991755677086
348999,178.78991755677086
349000,159.96473383759422
349001,178.78991755677086
349002,159.96473383759422
349003,178.78991755677086
349004,178.78991755677086
349005,157.2679419182386
349006,157.2679419182386
349007,157.2679419182386
349008,157.2679419182386
349009,157.2679419182386
349010,157.2679419182386
349011,157.2679419182386
349012,157.2679419182386
349013,191.9832638861736
349014,191.9832638861736
349015,191.9832638861736
349016,191.9832638861736
349017,191.9832638861736
349018,191.9832638861736
349019,157.2679419182386
349020,191.9832638861736
349021,157.2679419182386
349022,157.2679419182386
349023,148.10578208884507
349024,148.10578208884507
349025,197.51459379463867
349026,197.51459379463867
349027,197.51459379463867
349028,148.10578208884507
349029,148.10578208884507
349030,148.10578208884507
349031,197.51459379463867
349032,148.10578208884507
349033,148.10578208884507
349034,197.51459379463867
349035,197.51459379463867
349036,197.51459379463867
349037,148.10578208884507
349038,148.10578208884507
349039,148.10578208884507
349040,148.10578208884507
349041,193.26496326991767
349042,143.08983638638068
349043,143.08983638638068
349044,193.26496326991767
349045,143.08983638638068
349046,193.26496326991767
349047,193.26496326991767
349048,193.26496326991767
349049,193.26496326991767
349050,143.08983638638068
349051,143.08983638638068
349052,143.08983638638068
349053,193.26496326991767
349054,143.08983638638068
349055,143.08983638638068
349056,143.08983638638068
349057,143.08983638638068
349058,143.08983638638068
349059,137.2192642863474
349060,137.2192642863474
349061,190.1794066219608
349062,190.1794066219608
349063,190.1794066219608
349064,190.1794066219608
349065,190.1794066219608
349066,137.2192642863474
349067,137.2192642863474
349068,137.2192642863474
349069,137.2192642863474
349070,190.1794066219608
349071,190.1794066219608
349072,137.2192642863474
349073,137.2192642863474
349074,137.2192642863474
349075,137.2192642863474
349076,175.24115442531718
349077,131.8337020182479
349078,175.24115442531718
349079,175.24115442531718
349080,175.24115442531718
349081,175.24115442531718
349082,175.24115442531718
349083,175.24115442531718
349084,131.8337020182479
349085,131.8337020182479
349086,131.8337020182479
349087,131.8337020182479
349088,131.8337020182479
349089,131.8337020182479
349090,131.8337020182479
349091,131.8337020182479
349092,131.8337020182479
349093,178.84541248391864
349094,134.96146126629117
349095,134.96146126629117
349096,178.84541248391864
349097,178.84541248391864
349098,178.84541248391864
349099,178.84541248391864
349100,134.96146126629117
349101,134.96146126629117
349102,134.96146126629117
349103,134.96146126629117
349104,134.96146126629117
349105,134.96146126629117
349106,134.96146126629117
349107,178.84541248391864
349108,178.84541248391864
349109,134.96146126629117
349110,114.90004999402265
349111,150.11030790219155
349112,150.11030790219155
349113,150.11030790219155
349114,114.90004999402265
349115,114.90004999402265
349116,114.90004999402265
349117,114.90004999402265
349118,150.11030790219155
349119,114.90004999402265
349120,114.90004999402265
349121,150.11030790219155
349122,114.90004999402265
349123,150.11030790219155
349124,150.11030790219155
349125,114.90004999402265
349126,114.90004999402265
349127,116.85644206223986
349128,116.85644206223986
349129,116.85644206223986
349130,116.85644206223986
349131,162.92456393092237
349132,162.92456393092237
349133,162.92456393092237
349134,162.92456393092237
349135,162.92456393092237
349136,116.85644206223986
349137,116.85644206223986
349138,116.85644206223986
349139,116.85644206223986
349140,116.85644206223986
349141,162.92456393092237
349142,116.85644206223986
349143,162.92456393092237
349144,128.52134780541084
349145,184.42506162804855
349146,184.42506162804855
349147,184.42506162804855
349148,128.52134780541084
349149,128.52134780541084
349150,128.52134780541084
349151,128.52134780541084
349152,128.52134780541084
349153,128.52134780541084
349154,128.52134780541084
349155,128.52134780541084
349156,184.42506162804855
349157,184.42506162804855
349158,184.42506162804855
349159,184.42506162804855
349160,128.52134780541084
349161,207.47425428014836
349162,207.47425428014836
349163,207.47425428014836
349164,156.18734770925101
349165,207.47425428014836
349166,156.18734770925101
349167,156.18734770925101
349168,207.47425428014836
349169,156.18734770925101
349170,156.18734770925101
349171,156.18734770925101
349172,156.18734770925101
349173,207.47425428014836
349174,156.18734770925101
349175,156.18734770925101
349176,207.47425428014836
349177,156.18734770925101
349178,186.23683044633546
349179,156.92601284739925
349180,156.92601284739925
349181,186.23683044633546
349182,186.23683044633546
349183,186.23683044633546
349184,156.92601284739925
349185,156.92601284739925
349186,156.92601284739925
349187,156.92601284739925
349188,156.92601284739925
349189,147.24407563169686
349190,156.01244366969803
349191,147.24407563169686
349192,156.01244366969803
349193,156.01244366969803
349194,156.01244366969803
349195,147.24407563169686
349196,156.01244366969803
349197,147.24407563169686
349198,147.24407563169686
349199,156.01244366969803
349200,147.24407563169686
349201,147.24407563169686
349202,147.24407563169686
349203,147.24407563169686
349204,147.24407563169686
349205,156.01244366969803
349206,141.42112075692341
349207,141.42112075692341
349208,141.42112075692341
349209,141.42112075692341
349210,141.42112075692341
349211,141.42112075692341
349212,141.42112075692341
349213,138.13621018325674
349214,141.42112075692341
349215,141.42112075692341
349216,141.42112075692341
349217,138.13621018325674
349218,138.13621018325674
349219,138.13621018325674
349220,138.13621018325674
349221,138.13621018325674
349222,138.13621018325674
349223,133.00478025360633
349224,133.00478025360633
349225,133.00478025360633
349226,133.00478025360633
349227,133.00478025360633
349228,133.00478025360633
349229,133.00478025360633
349230,133.00478025360633
349231,133.00478025360633
349232,104.72545261825701
349233,104.72545261825701
349234,104.72545261825701
349235,104.72545261825701
349236,104.72545261825701
349237,104.72545261825701
349238,104.72545261825701
349239,133.00478025360633
349240,134.3016190718758
349241,82.52341260954867
349242,134.3016190718758
349243,134.3016190718758
349244,134.3016190718758
349245,134.3016190718758
349246,134.3016190718758
349247,134.3016190718758
349248,82.52341260954867
349249,82.52341260954867
349250,82.52341260954867
349251,82.52341260954867
349252,82.52341260954867
349253,134.3016190718758
349254,134.3016190718758
349255,124.29066421505793
349256,124.29066421505793
349257,124.29066421505793
349258,124.29066421505793
349259,124.29066421505793
349260,124.29066421505793
349261,124.29066421505793
349262,124.29066421505793
349263,65.58014963787816
349264,65.58014963787816
349265,65.58014963787816
349266,65.58014963787816
349267,65.58014963787816
349268,124.29066421505793
349269,124.29066421505793
349270,65.58014963787816
349271,65.58014963787816
349272,119.04312383116704
349273,119.04312383116704
349274,119.04312383116704
349275,119.04312383116704
349276,119.04312383116704
349277,119.04312383116704
349278,119.04312383116704
349279,58.55242533088417
349280,119.04312383116704
349281,119.04312383116704
349282,58.55242533088417
349283,58.55242533088417
349284,58.55242533088417
349285,58.55242533088417
349286,58.55242533088417
349287,58.55242533088417
349288,119.04312383116704
349289,113.91629915597557
349290,54.91929964727539
349291,54.91929964727539
349292,113.91629915597557
349293,113.91629915597557
349294,113.91629915597557
349295,113.91629915597557
349296,113.91629915597557
349297,113.91629915597557
349298,54.91929964727539
349299,54.91929964727539
349300,54.91929964727539
349301,54.91929964727539
349302,113.91629915597557
349303,113.91629915597557
349304,54.91929964727539
349305,113.91629915597557
349306,83.53276229403018
349307,150.89706311426897
349308,150.89706311426897
349309,83.53276229403018
349310,83.53276229403018
349311,83.53276229403018
349312,150.89706311426897
349313,83.53276229403018
349314,150.89706311426897
349315,150.89706311426897
349316,150.89706311426897
349317,150.89706311426897
349318,150.89706311426897
349319,150.89706311426897
349320,83.53276229403018
349321,107.38291082967596
349322,162.20057165817917
349323,162.20057165817917
349324,162.20057165817917
349325,162.20057165817917
349326,162.20057165817917
349327,162.20057165817917
349328,162.20057165817917
349329,107.38291082967596
349330,107.38291082967596
349331,107.38291082967596
349332,162.20057165817917
349333,162.20057165817917
349334,162.20057165817917
349335,107.38291082967596
349336,107.38291082967596
349337,107.38291082967596
349338,158.45123961922016
349339,176.33424864733067
349340,176.33424864733067
349341,176.33424864733067
349342,176.33424864733067
349343,176.33424864733067
349344,158.45123961922016
349345,176.33424864733067
349346,176.33424864733067
349347,176.33424864733067
349348,176.33424864733067
349349,158.45123961922016
349350,158.45123961922016
349351,176.33424864733067
349352,158.45123961922016
349353,158.45123961922016
349354,158.45123961922016
349355,177.06014246757977
349356,177.06014246757977
349357,177.06014246757977
349358,177.06014246757977
349359,177.06014246757977
349360,177.06014246757977
349361,177.06014246757977
349362,177.06014246757977
349363,160.18898274536605
349364,160.18898274536605
349365,177.06014246757977
349366,177.06014246757977
349367,160.18898274536605
349368,160.18898274536605
349369,160.18898274536605
349370,160.18898274536605
349371,160.18898274536605
349372,168.24056049863177
349373,147.39281506238575
349374,168.24056049863177
349375,168.24056049863177
349376,168.24056049863177
349377,168.24056049863177
349378,168.24056049863177
349379,168.24056049863177
349380,147.39281506238575
349381,168.24056049863177
349382,168.24056049863177
349383,147.39281506238575
349384,147.39281506238575
349385,147.39281506238575
349386,147.39281506238575
349387,147.39281506238575
349388,168.24056049863177
349389,163.9655555047863
349390,163.9655555047863
349391,163.9655555047863
349392,163.9655555047863
349393,163.9655555047863
349394,163.9655555047863
349395,163.9655555047863
349396,163.9655555047863
349397,163.9655555047863
349398,145.6717785584634
349399,145.6717785584634
349400,163.9655555047863
349401,163.9655555047863
349402,145.6717785584634
349403,145.6717785584634
349404,145.6717785584634
349405,145.6717785584634
349406,145.6717785584634
349407,145.6717785584634
349408,155.13012769715442
349409,155.13012769715442
349410,137.06036657026846
349411,137.06036657026846
349412,137.06036657026846
349413,155.13012769715442
349414,137.06036657026846
349415,137.06036657026846
349416,155.13012769715442
349417,137.06036657026846
349418,155.13012769715442
349419,155.13012769715442
349420,155.13012769715442
349421,137.06036657026846
349422,137.06036657026846
349423,137.06036657026846
349424,137.06036657026846
349425,137.06036657026846
349426,155.13012769715442
349427,141.3271949038882
349428,141.3271949038882
349429,141.3271949038882
349430,141.3271949038882
349431,141.3271949038882
349432,170.36252347637344
349433,141.3271949038882
349434,141.3271949038882
349435,141.3271949038882
349436,141.3271949038882
349437,141.3271949038882
349438,170.36252347637344
349439,170.36252347637344
349440,170.36252347637344
349441,170.36252347637344
349442,170.36252347637344
349443,170.36252347637344
349444,141.3271949038882
349445,170.36252347637344
349446,139.86619966798548
349447,139.86619966798548
349448,139.86619966798548
349449,139.86619966798548
349450,139.86619966798548
349451,139.86619966798548
349452,139.86619966798548
349453,139.86619966798548
349454,139.86619966798548
349455,139.86619966798548
349456,139.86619966798548
349457,161.99996567089397
349458,161.99996567089397
349459,161.99996567089397
349460,161.99996567089397
349461,161.99996567089397
349462,161.99996567089397
349463,161.99996567089397
349464,150.8729848023316
349465,134.61093600491182
349466,133.90744035440827
349467,134.7257321380004
349468,151.51282873854473
349469,152.7343139723229
349470,152.65567045265325
349471,134.50773805216767
349472,152.48486461100023
349473,153.44298873958803
349474,133.30160773174816
349475,131.46230252725
349476,131.6849221519165
349477,132.46057151400316
349478,132.35880149762227
349479,132.36389030439494
349480,132.41632015996387
349481,151.87713518573227
349482,128.05442131354278
349483,128.05442131354278
349484,128.05442131354278
349485,148.55369091640955
349486,128.05442131354278
349487,128.05442131354278
349488,128.05442131354278
349489,128.05442131354278
349490,128.05442131354278
349491,148.55369091640955
349492,148.55369091640955
349493,128.05442131354278
349494,148.55369091640955
349495,148.55369091640955
349496,148.55369091640955
349497,128.05442131354278
349498,128.05442131354278
349499,148.55369091640955
349500,142.2506677164404
349501,168.97656286172315
349502,168.97656286172315
349503,142.2506677164404
349504,142.2506677164404
349505,142.2506677164404
349506,168.97656286172315
349507,168.97656286172315
349508,168.97656286172315
349509,142.2506677164404
349510,168.97656286172315
349511,142.2506677164404
349512,142.2506677164404
349513,142.2506677164404
349514,142.2506677164404
349515,142.2506677164404
349516,142.2506677164404
349517,168.97656286172315
349518,149.19015254728637
349519,121.34468801800847
349520,126.09553914834602
349521,160.728512566165
349522,160.728512566165
349523,126.09553914834602
349524,126.09553914834602
349525,126.09553914834602
349526,126.09553914834602
349527,160.728512566165
349528,126.09553914834602
349529,126.09553914834602
349530,160.728512566165
349531,160.728512566165
349532,126.09553914834602
349533,126.09553914834602
349534,126.09553914834602
349535,160.728512566165
349536,126.09553914834602
349537,160.728512566165
349538,185.90809178384453
349539,185.90809178384453
349540,185.90809178384453
349541,143.39640404872185
349542,143.39640404872185
349543,143.39640404872185
349544,143.39640404872185
349545,143.39640404872185
349546,143.39640404872185
349547,185.90809178384453
349548,143.39640404872185
349549,185.90809178384453
349550,143.39640404872185
349551,185.90809178384453
349552,185.90809178384453
349553,143.39640404872185
349554,143.39640404872185
349555,143.39640404872185
349556,185.90809178384453
349557,183.62957776677894
349558,183.62957776677894
349559,183.62957776677894
349560,162.13455705266307
349561,162.13455705266307
349562,183.62957776677894
349563,162.13455705266307
349564,183.62957776677894
349565,162.13455705266307
349566,159.5704999642919
349567,159.5704999642919
349568,159.5704999642919
349569,161.093811956406
349570,161.093811956406
349571,159.5704999642919
349572,161.093811956406
349573,159.5704999642919
349574,161.093811956406
349575,159.5704999642919
349576,161.093811956406
349577,159.5704999642919
349578,161.093811956406
349579,161.093811956406
349580,161.093811956406
349581,161.093811956406
349582,161.093811956406
349583,158.8732357185709
349584,143.07169633170776
349585,143.07169633170776
349586,143.07169633170776
349587,143.07169633170776
349588,158.8732357185709
349589,158.8732357185709
349590,158.8732357185709
349591,158.8732357185709
349592,143.07169633170776
349593,158.8732357185709
349594,158.8732357185709
349595,158.8732357185709
349596,158.8732357185709
349597,158.8732357185709
349598,143.07169633170776
349599,143.07169633170776
349600,143.07169633170776
349601,158.8732357185709
349602,148.24513133614911
349603,148.24513133614911
349604,148.24513133614911
349605,110.35254306457027
349606,110.35254306457027
349607,148.24513133614911
349608,110.35254306457027
349609,148.24513133614911
349610,110.35254306457027
349611,148.24513133614911
349612,110.35254306457027
349613,148.24513133614911
349614,110.35254306457027
349615,148.24513133614911
349616,110.35254306457027
349617,148.24513133614911
349618,148.24513133614911
349619,148.24513133614911
349620,110.35254306457027
349621,150.14150335434724
349622,150.14150335434724
349623,150.14150335434724
349624,150.14150335434724
349625,150.14150335434724
349626,150.14150335434724
349627,150.14150335434724
349628,150.14150335434724
349629,150.14150335434724
349630,91.22115411483138
349631,150.14150335434724
349632,91.22115411483138
349633,91.22115411483138
349634,91.22115411483138
349635,91.22115411483138
349636,91.22115411483138
349637,91.22115411483138
349638,91.22115411483138
349639,150.14150335434724
349640,77.40567925885694
349641,77.40567925885694
349642,77.40567925885694
349643,77.40567925885694
349644,148.4787776376774
349645,148.4787776376774
349646,148.4787776376774
349647,148.4787776376774
349648,77.40567925885694
349649,77.40567925885694
349650,148.4787776376774
349651,63.92616272723846
349652,133.69833976780706
349653,133.69833976780706
349654,133.69833976780706
349655,63.92616272723846
349656,133.69833976780706
349657,63.92616272723846
349658,133.69833976780706
349659,63.92616272723846
349660,133.69833976780706
349661,63.92616272723846
349662,63.92616272723846
349663,133.69833976780706
